Pedido;Data;Tipo Frete;Transportadora;Valor NF;Valor Frete
149141;06/03/2026;CIF;GRN LOG;3158,4;358,64
149573;06/03/2026;CIF/FOB;SM LOG;15372;295,84
149339;06/03/2026;CIF/FOB;SM LOG;5555,04;176,65
150039;06/03/2026;CIF/FOB;SM LOG;8964;396,49
150042;06/03/2026;CIF;ARLETE;5777,72;265,83
150105;06/03/2026;CIF/FOB;SM LOG;8289,6;298,51
149135;06/03/2026;CIF/FOB;TR CARGO;2009,86;31,99
150038;06/03/2026;CIF;GRN LOG;6513,02;423,47
149878;06/03/2026;CIF/FOB;SM LOG;3073,92;109,3
149877;06/03/2026;CIF/FOB;SM LOG;3970,32;134,01
150031;06/03/2026;CIF;KAMER CARGO;10067,82;998,93
149869;06/03/2026;CIF/FOB;SM LOG;2997,6;101,1
150047;06/03/2026;CIF;ARLETE;3567;169,43
150040;06/03/2026;CIF;CIVARDI;12581,84;599,92
149710;06/03/2026;CIF/FOB;SM LOG;6870;500,86
149332;06/03/2026;CIF/FOB;SM LOG;5770,8;420,95
150055;06/03/2026;CIF/FOB;SM LOG;16669,2;1200,01
149571;06/03/2026;CIF/FOB;TR CARGO;16552,48;742,22
149949;06/03/2026;CIF;KAMER CARGO;21358,52;2680,54
149859;06/03/2026;CIF/FOB;TR CARGO;6870;521,24
149973;06/03/2026;CIF/FOB;SM LOG;10007,21;583,2
149620;06/03/2026;CIF;BRASIL WEB;45849,16;4133,18
149904;06/03/2026;CIF/FOB;TR CARGO;6288,76;253,24
149676;06/03/2026;CIF/FOB;TR CARGO;7474;372
149674;06/03/2026;CIF/FOB;TR CARGO;10129,12;531,78
149858;06/03/2026;CIF/FOB;TR CARGO;3426,48;122,52
150093;06/03/2026;CIF;MID TRANSPORTES;4802,79;113,8
150082;06/03/2026;CIF;ARLETE;2706,36;105,73
150076;06/03/2026;CIF;ARLETE;4195,18;166,37
149920;06/03/2026;CIF/FOB;TR CARGO;4606,16;124,21
150065;06/03/2026;CIF;MID TRANSPORTES;4541,12;122,24
150064;06/03/2026;CIF;ARLETE;3096;136,57
149668;06/03/2026;CIF/FOB;SM LOG;10717,24;530,44
149673;06/03/2026;CIF/FOB;SM LOG;66055,64;2851,84
150075;06/03/2026;CIF/FOB;TR CARGO;3014,76;146,4
150045;06/03/2026;CIF/FOB;TR CARGO;3258;130,88
149667;06/03/2026;CIF;KAMER CARGO;25016,09;2427,99
149944;06/03/2026;CIF/FOB;TR CARGO;5682,69;149,56
149553;06/03/2026;CIF;GRN LOG;24819,98;1472,93
150034;06/03/2026;CIF/FOB;TR CARGO;12342;306,57
149450;06/03/2026;CIF/FOB;TR CARGO;3553,89;78,78
149699;06/03/2026;CIF/FOB;TR CARGO;3394,22;90,72
148993;06/03/2026;CIF;GRN LOG;5277,56;271,18
150080;06/03/2026;CIF;MID TRANSPORTES;14696,58;686,48
149866;06/03/2026;CIF;GRN LOG;6994;439,63
149742;06/03/2026;CIF;GRN LOG;3126,28;238,19
150043;06/03/2026;CIF/FOB;SM LOG;7560;193,07
150041;06/03/2026;CIF/FOB;SM LOG;18576;807,81
150035;06/03/2026;CIF/FOB;SM LOG;12344,33;399,65
149961;06/03/2026;CIF;GRN LOG;2907,96;303,35
149213;06/03/2026;CIF/FOB;TR CARGO;7724,88;124,26
150125;06/03/2026;CIF/FOB;TR CARGO;2413,47;128,78
149977;06/03/2026;CIF/FOB;TR CARGO;3039,8;154,34
150095;06/03/2026;CIF/FOB;TR CARGO;7164,76;229,47
150030;06/03/2026;CIF/FOB;TR CARGO;3475,2;174,45
149457;06/03/2026;CIF/FOB;TR CARGO;3656,34;99,16
149864;06/03/2026;CIF/FOB;TR CARGO;2565,36;132,31
150094;06/03/2026;CIF;ARLETE;7035,81;161,88
150066;06/03/2026;CIF;MID TRANSPORTES;5118,16;267,61
150098;06/03/2026;CIF;GRN LOG;7966,73;654,32
150097;06/03/2026;CIF;GRN LOG;18483,2;765,3
149968;06/03/2026;CIF/FOB;TR CARGO;7532,28;370,12
149210;09/03/2026;CIF/FOB;ROSANELLA;7009,76;222,78
149356;09/03/2026;CIF;MOVIMENTE EXPRESS;43439,49;1863,83
149373;09/03/2026;CIF/FOB;CPP LOG;6686,98;193,68
149386;09/03/2026;CIF;ARLETE;4052;210,29
149459;09/03/2026;CIF/FOB;CPP LOG;7174,84;304,02
149533;09/03/2026;CIF;MID TRANSPORTES;5324,44;338,06
149539;09/03/2026;CIF/FOB;CPP LOG;5033,8;112,46
149604;09/03/2026;CIF/FOB;CPP LOG;8703,72;465,41
149717;09/03/2026;CIF;ARLETE;2423,59;131,52
149723;09/03/2026;CIF;KAMER CARGO;23337,98;1787,82
149935;09/03/2026;CIF;GRN LOG;3200,6;225,61
149976;09/03/2026;CIF;GRN LOG;4597,6;271,22
150032;09/03/2026;CIF;KAMER CARGO;10224;592,11
150084;09/03/2026;CIF;MID TRANSPORTES;7737,68;550,31
150096;09/03/2026;CIF;ROSANELLA;4408,2;267,86
150109;09/03/2026;CIF;MID TRANSPORTES;3900;97,96
150133;09/03/2026;CIF;BRASIL WEB;30699,2;1260,68
150140;09/03/2026;CIF;ROSANELLA;3585,09;127,85
150165;09/03/2026;CIF;KAMER CARGO;14344;2053,88
150166;09/03/2026;CIF;KAMER CARGO;9915,2;678,54
150167;09/03/2026;CIF;BRASIL WEB;110244,95;8412,05
150168;09/03/2026;CIF/FOB;CPP LOG;4606,2;207,98
150169;09/03/2026;CIF;BRASIL WEB;12402,14;896,07
150170;09/03/2026;CIF/FOB;CPP LOG;36551,12;983,86
150171;09/03/2026;CIF;CPP LOG;4265,16;213,37
150173;09/03/2026;CIF/FOB;CPP LOG;3857;144,72
150174;09/03/2026;CIF/FOB;CPP LOG;7424,8;247,51
150175;09/03/2026;CIF;BRASIL WEB;13432;787,07
150176;09/03/2026;CIF;BRASIL WEB;13432;787,07
150177;09/03/2026;CIF;BRASIL WEB;13432;787,07
150180;09/03/2026;CIF/FOB;CPP LOG;3468,97;52,32
150182;09/03/2026;CIF/FOB;CPP LOG;31888,72;1245,93
150183;09/03/2026;CIF/FOB;CPP LOG;7088,65;167,71
150185;09/03/2026;CIF;GRN LOG;11524,82;868,18
150186;09/03/2026;CIF;ROSANELLA;3246;95
150187;09/03/2026;CIF;ROSANELLA;5246,85;167,64
150189;09/03/2026;CIF;MID TRANSPORTES;10269,35;543,09
150190;09/03/2026;CIF/FOB;CPP LOG;4190;96,57
150191;09/03/2026;CIF;BRASIL WEB;10128,36;685,35
150192;09/03/2026;CIF/FOB;CPP LOG;3384,72;82,37
150193;09/03/2026;CIF/FOB;CPP LOG;38651,2;1607,05
150194;09/03/2026;CIF;LIBARDO;129851,8;5300
150215;09/03/2026;CIF/FOB;CPP LOG;16232,59;443,4
150216;09/03/2026;CIF/FOB;CPP LOG;13111,2;541,99
150224;09/03/2026;CIF/FOB;CPP LOG;7323,9;69,79
150226;09/03/2026;CIF;CPP LOG;5268;231,79
150227;09/03/2026;CIF/FOB;CPP LOG;57603,25;2015,27
150229;09/03/2026;CIF;CIVARDI;11968,68;1599,33
150231;09/03/2026;CIF/FOB;CPP LOG;4241,44;118,03
150235;09/03/2026;CIF;BRASIL WEB;6233,95;484,3
150236;09/03/2026;CIF;BRASIL WEB;5051;682,83
150237;09/03/2026;CIF;ARLETE;5031,1;369,53
150242;09/03/2026;CIF;TW TRANSPORTES;5144;468,39
150244;09/03/2026;CIF;KAMER CARGO;24177;2341,23
150246;09/03/2026;CIF;MID TRANSPORTES;5628,08;246,8
150247;09/03/2026;CIF;KAMER CARGO;27950;1805,19
150248;09/03/2026;CIF;ROSANELLA;38120,4;1018,8
150249;09/03/2026;CIF;TW TRANSPORTES;2809,28;251,7
150252;09/03/2026;CIF/FOB;ROSANELLA;3254,4;211,58
150257;09/03/2026;CIF/FOB;CPP LOG;3890,16;128,06
150258;09/03/2026;CIF;ARLETE;16027,2;999,65
150260;09/03/2026;CIF;BRASIL WEB;62648,64;3550,83
150261;09/03/2026;CIF/FOB;CPP LOG;8948,68;300,01
150272;09/03/2026;CIF;GRN LOG;8530,8;633,11
150280;09/03/2026;CIF;ARLETE;5868;278,22
150281;09/03/2026;CIF/FOB;CPP LOG;5055,12;128,35
150291;09/03/2026;CIF;CPP LOG;25164;742,13
150294;09/03/2026;CIF;ROSANELLA;33216,6;2739,27
150299;09/03/2026;CIF;BRASIL WEB;89565,69;6402,9
150300;09/03/2026;CIF;ARLETE;3385,92;116,17
150305;09/03/2026;CIF;MID TRANSPORTES;4542,92;249,12
150311;09/03/2026;CIF;ROSANELLA;20031,6;360,06
150312;09/03/2026;CIF;BRASIL WEB;62758,95;3175,57
150313;09/03/2026;CIF/FOB;ROSANELLA;24041,2;730,61
150314;09/03/2026;CIF;TW TRANSPORTES;4245,12;289,17
150318;09/03/2026;CIF/FOB;ROSANELLA;16008;598
150319;09/03/2026;CIF;ARLETE;4147,72;293,25
150324;09/03/2026;CIF;BRASIL WEB;62740,95;3176,03
150326;09/03/2026;CIF;ARLETE;10381,6;385,96
150327;09/03/2026;CIF;ROSANELLA;9699,18;114,94
150328;09/03/2026;CIF;BRASIL WEB;53177,33;3767,78
150351;09/03/2026;CIF;BRASIL WEB;13713,64;1010,56
150353;09/03/2026;CIF/FOB;ROSANELLA;3268,38;95
150342;10/03/2026;CIF/FOB;CPP LOG;39099,53;930,14
150341;10/03/2026;CIF/FOB;SM LOG;2921,9;122,1
150334;10/03/2026;CIF;BRASIL WEB;51457,13;3308,39
150322;10/03/2026;CIF;BRASIL WEB;38613,7;1617,72
150321;10/03/2026;CIF/FOB;SM LOG;2842,2;106,74
150195;10/03/2026;CIF/FOB;SM LOG;2881,6;120,6
150178;10/03/2026;CIF/FOB;SM LOG;2242,5;69,57
150172;10/03/2026;CIF/FOB;SM LOG;6356,44;203,3
150010;10/03/2026;CIF/FOB;SM LOG;9324,55;298,42
149421;10/03/2026;CIF;GRN LOG;25836,64;1484,79
147331;10/03/2026;CIF/FOB;DEDICADO;80862,6;2917,79
150393;10/03/2026;CIF;ARLETE;2530,74;155,84
150387;10/03/2026;CIF/FOB;DEDICADO;35947,64;754,05
150386;10/03/2026;CIF/FOB;DEDICADO;35947,64;754,05
150385;10/03/2026;CIF/FOB;SM LOG;6453,4;190,31
150380;10/03/2026;CIF;BRASIL WEB;16409,78;1004,5
150379;10/03/2026;CIF/FOB;SM LOG;17918,4;579,92
150378;10/03/2026;CIF/FOB;CPP LOG;11598,16;380,9
150377;10/03/2026;CIF;KAMER CARGO;33137,4;2618,85
150376;10/03/2026;CIF/FOB;SM LOG;5069,33;105,34
150375;10/03/2026;CIF;KAMER CARGO;35882,4;2922,94
150374;10/03/2026;CIF/FOB;SM LOG;5657,72;139,21
150373;10/03/2026;CIF;TRANSCARAPIA;20573,28;1010,52
150370;10/03/2026;CIF;TW TRANSPORTES;5068,44;190,34
150358;10/03/2026;CIF;TW TRANSPORTES;4692,8;663,27
150357;10/03/2026;CIF;SM LOG;4444,8;137,88
150356;10/03/2026;CIF/FOB;SM LOG;5022,4;149,48
150338;10/03/2026;CIF;SM LOG;3066,36;133,47
150088;10/03/2026;CIF/FOB;SM LOG;3470,4;102,34
150087;10/03/2026;CIF/FOB;SM LOG;3470,4;102,34
149941;10/03/2026;CIF;TW TRANSPORTES;5085,36;343,42
149800;10/03/2026;CIF/FOB;SM LOG;9843,18;142,5
149750;10/03/2026;CIF/FOB;SM LOG;3261,82;28,64
149621;10/03/2026;CIF;BRASIL WEB;11814,16;957,82
149587;10/03/2026;CIF;BRASIL WEB;11628,64;678,44
150407;10/03/2026;CIF;TW TRANSPORTES;3888,56;265,72
150406;10/03/2026;CIF/FOB;DEDICADO;35755,88;752,52
150402;10/03/2026;CIF/FOB;SM LOG;2714;122,49
150404;10/03/2026;CIF;ROSANELLA;3474;95
150275;10/03/2026;CIF;GRN LOG;31712,8;3281,06
150273;10/03/2026;CIF;GRN LOG;18559,54;1571,27
149548;10/03/2026;CIF;SM LOG;3528;46,69
150440;10/03/2026;CIF/FOB;SM LOG;5553,92;215,82
150439;10/03/2026;CIF;BRASIL WEB;25519,22;1367,54
150433;10/03/2026;CIF;TW TRANSPORTES;4975,68;350,27
150431;10/03/2026;CIF;ARLETE;6628,74;252,03
150429;10/03/2026;CIF;KAMER CARGO;3622,2;271,64
150316;10/03/2026;CIF;SM LOG;6794,14;108,31
150266;10/03/2026;CIF;GRN LOG;4324,32;153,2
150063;10/03/2026;CIF;ROSANELLA;10278,18;171,23
150004;10/03/2026;CIF/FOB;CPP LOG;10753,44;477,6
149666;10/03/2026;CIF/FOB;SM LOG;40703,28;1905,59
150451;10/03/2026;CIF/FOB;ROSANELLA;2920,56;95
150320;10/03/2026;CIF;GRN LOG;6854,4;310,89
150317;10/03/2026;CIF;SM LOG;5400;88,17
150307;10/03/2026;CIF/FOB;SM LOG;37044,45;1749,6
150279;10/03/2026;CIF/FOB;SM LOG;37044,45;1749,6
150278;10/03/2026;CIF/FOB;SM LOG;8702,89;399,89
150120;10/03/2026;CIF/FOB;ROSANELLA;29932,63;1010,71
150058;10/03/2026;CIF;BRASIL WEB;13064,79;1034,32
149627;10/03/2026;CIF/FOB;ROSANELLA;3153,6;95
149496;10/03/2026;CIF/FOB;SM LOG;22421,72;1012,82
149492;10/03/2026;CIF/FOB;DEDICADO;9706,32;351,28
149490;10/03/2026;CIF/FOB;DEDICADO;24796,8;841,68
149486;10/03/2026;CIF/FOB;SM LOG;25433,64;1336,9
149483;10/03/2026;CIF/FOB;DEDICADO;37600,9;1090,29
149481;10/03/2026;CIF/FOB;DEDICADO;13976,32;389,61
150463;10/03/2026;CIF/FOB;SM LOG;5840,56;234,63
150462;10/03/2026;CIF;MID TRANSPORTES;6343,68;264,75
150274;10/03/2026;CIF;ARLETE;5324,58;273,08
150108;10/03/2026;CIF/FOB;SM LOG;21960;1096,34
150017;10/03/2026;CIF/FOB;SM LOG;3423,6;120,9
149849;10/03/2026;CIF;GRN LOG;5329,92;331,54
149642;10/03/2026;CIF;TW TRANSPORTES;5650,88;178,59
150477;10/03/2026;CIF;TW TRANSPORTES;39319,8;1285,76
150103;10/03/2026;CIF/FOB;DEDICADO;60726,6;1810,5
150471;10/03/2026;CIF;SM LOG;3347,76;102,19
150086;10/03/2026;CIF/FOB;DEDICADO;55572;1733,45
150456;10/03/2026;CIF;MID TRANSPORTES;17886,02;950,16
150432;10/03/2026;CIF;ARLETE;8437,49;521,16
149832;10/03/2026;CIF/FOB;DEDICADO;61648,8;1768,61
150151;10/03/2026;CIF;SM LOG;3123,96;29,77
150135;10/03/2026;CIF/FOB;DEDICADO;49787,28;1442,39
150466;10/03/2026;CIF;GRN LOG;33292,8;2577,26
150392;10/03/2026;CIF;KAMER CARGO;10053,52;951,21
150153;10/03/2026;CIF;ROSANELLA;28358,64;1441,28
150141;10/03/2026;CIF;SM LOG;27422,64;1368,34
150132;10/03/2026;CIF;SM LOG;3311,28;154,91
150136;10/03/2026;CIF/FOB;DEDICADO;56915,28;1679,93
150112;10/03/2026;CIF/FOB;DEDICADO;57733,68;1867,72
150138;10/03/2026;CIF/FOB;DEDICADO;97877,76;3003,29
150241;10/03/2026;CIF/FOB;ROSANELLA;25915;1257,07
150517;10/03/2026;CIF/FOB;ROSANELLA;8974,67;206,5
149786;10/03/2026;CIF/FOB;ROSANELLA;8694;199,58
150470;10/03/2026;CIF/FOB;ROSANELLA;10871,62;283,58
150384;10/03/2026;CIF/FOB;ROSANELLA;5734,56;152,74
150539;10/03/2026;CIF;BRASIL WEB;37911,6;2651,94
149997;10/03/2026;CIF/FOB;DEDICADO;65383,2;1994,92
150501;10/03/2026;CIF;MID TRANSPORTES;5107;217,99
150481;10/03/2026;CIF;ARLETE;5253,28;189,65
150083;10/03/2026;CIF;SM LOG;6750;271,92
150513;10/03/2026;CIF;KAMER CARGO;34027,2;3429,12
150473;10/03/2026;CIF/FOB;ROSANELLA;12447,04;579,45
150277;10/03/2026;CIF/FOB;ROSANELLA;4857,96;152,98
150581;11/03/2026;CIF/FOB;TR CARGO;4316,66;153,54
149438;11/03/2026;CIF/FOB;TR CARGO;3612,36;208,74
150503;11/03/2026;CIF/FOB;TR CARGO;5284,54;229,25
150545;11/03/2026;CIF/FOB;TR CARGO;8049,36;150,26
150469;11/03/2026;CIF/FOB;TR CARGO;7747,52;277,75
150647;11/03/2026;CIF/FOB;TR CARGO;3163,2;69,35
150527;11/03/2026;CIF/FOB;TR CARGO;38800,8;1075,32
150516;11/03/2026;CIF;ARLETE;11266,2;559,22
150531;11/03/2026;CIF/FOB;TR CARGO;38800,8;1075,32
150596;11/03/2026;CIF/FOB;TR CARGO;2921,9;129,63
150505;11/03/2026;CIF;GRN LOG;4918,04;391,73
150504;11/03/2026;CIF;ROSANELLA;19176,9;546,3
150626;11/03/2026;CIF/FOB;TR CARGO;5284,54;229,25
150502;11/03/2026;CIF;MID TRANSPORTES;4860,4;308,37
150498;11/03/2026;CIF;ARLETE;9798,54;835,38
150497;11/03/2026;CIF;GRN LOG;5811,73;405,02
150512;11/03/2026;CIF/FOB;TR CARGO;9105,92;374,73
149277;11/03/2026;CIF/FOB;TR CARGO;23606,6;1191,92
150455;11/03/2026;CIF;ARLETE;2807,88;101,61
149274;11/03/2026;CIF/FOB;TR CARGO;23370,92;1160,5
150452;11/03/2026;CIF;ARLETE;2829,36;69,77
149565;11/03/2026;CIF/FOB;TR CARGO;16552,48;742,22
150359;11/03/2026;CIF;ARLETE;2773,8;150,89
150271;11/03/2026;CIF/FOB;TR CARGO;2864,74;214,03
150154;11/03/2026;CIF;ROSANELLA;21467,28;1022,84
150115;11/03/2026;CIF/FOB;DEDICADO;52487,28;1604,09
150113;11/03/2026;CIF/FOB;DEDICADO;49787,28;1442,55
150079;11/03/2026;CIF;ARLETE;10284,23;567,68
150077;11/03/2026;CIF/FOB;DEDICADO;38613,6;1295,53
150071;11/03/2026;CIF/FOB;DEDICADO;38719,2;1296,99
150060;11/03/2026;CIF/FOB;DEDICADO;34879,2;1103,27
150056;11/03/2026;CIF/FOB;DEDICADO;38719,2;1296,99
150019;11/03/2026;CIF/FOB;DEDICADO;52276,2;1801,28
150016;11/03/2026;CIF;ROSANELLA;3811,2;95
150015;11/03/2026;CIF/FOB;DEDICADO;45511,8;1444,68
150579;11/03/2026;CIF/FOB;ROSANELLA;26086,45;702,44
149834;11/03/2026;CIF/FOB;DEDICADO;40816,8;1372,81
149827;11/03/2026;CIF/FOB;DEDICADO;37267,2;1263,83
149812;11/03/2026;CIF;GRN LOG;16512,84;1261,53
149778;11/03/2026;CIF;GRN LOG;5920,1;412,52
150580;11/03/2026;CIF/FOB;ROSANELLA;5333,16;217,65
148715;11/03/2026;CIF;ROSANELLA;3729,04;134,59
150597;11/03/2026;CIF;BRASIL WEB;10597,4;803,3
150544;11/03/2026;CIF/FOB;ROSANELLA;28799,93;1090,85
150589;11/03/2026;CIF;ARLETE;11235,2;1546,29
150583;11/03/2026;CIF;GRN LOG;3230,52;266,18
150582;11/03/2026;CIF;ARLETE;3836,32;243,7
150532;11/03/2026;CIF/FOB;ROSANELLA;20935,32;767,24
149939;11/03/2026;CIF/FOB;ROSANELLA;3091,99;125,45
150578;11/03/2026;CIF;ROSANELLA;4290,32;217,98
150576;11/03/2026;CIF;ROSANELLA;3822,34;108
150518;11/03/2026;CIF;GRN LOG;45746,7;1212,48
149874;11/03/2026;CIF/FOB;ROSANELLA;55282,53;2260,07
150605;11/03/2026;CIF;GRN LOG;9600;370,39
150601;11/03/2026;CIF;BRASIL WEB;11923,32;533,68
150600;11/03/2026;CIF;ROSANELLA;5040;154,93
150514;11/03/2026;CIF;DEDICADO;27518,4;1645,23
148622;11/03/2026;CIF/FOB;ROSANELLA;7781,19;254,91
150184;11/03/2026;CIF;ROSANELLA;3647,71;95
149398;11/03/2026;CIF/FOB;ROSANELLA;4699,52;194,76
150067;11/03/2026;CIF/FOB;ROSANELLA;25614,08;1031,15
149253;11/03/2026;CIF/FOB;ROSANELLA;8048,76;270,73
150515;11/03/2026;CIF/FOB;ROSANELLA;3375,24;95
150642;11/03/2026;CIF;GRN LOG;5818,02;307,76
150641;11/03/2026;CIF;GRN LOG;16924,13;985,6
150639;11/03/2026;CIF;DEDICADO;79676,8;2911,52
150555;11/03/2026;CIF;TRANSCARAPIA;29227,15;3197,16
150492;11/03/2026;CIF;GRN LOG;9596,24;629,12
150460;11/03/2026;CIF;TRANSCARAPIA;10221,6;772,5
150405;11/03/2026;CIF;ROSANELLA;6800;294,64
150444;11/03/2026;CIF/FOB;ROSANELLA;12241,96;605,13
150654;11/03/2026;CIF;ROSANELLA;15386,11;471,22
150653;11/03/2026;CIF;ROSANELLA;15511,68;581,13
150625;11/03/2026;CIF;ROSANELLA;30600;458,84
150549;11/03/2026;CIF;GRN LOG;7584;928,19
150268;11/03/2026;CIF;ARLETE;29747,94;1931,13
150130;11/03/2026;CIF;GRN LOG;13719,33;344,96
150091;11/03/2026;CIF;MID TRANSPORTES;18594,65;1182,79
150003;11/03/2026;CIF;BRASIL WEB;38473,37;2980,11
150002;11/03/2026;CIF;BRASIL WEB;31948,04;2715,03
150001;11/03/2026;CIF;BRASIL WEB;10016,88;1063,44
149998;11/03/2026;CIF;BRASIL WEB;33692,4;2888,83
150547;11/03/2026;CIF/FOB;ROSANELLA;4120,78;163,79
150482;11/03/2026;CIF/FOB;ROSANELLA;4620;162,95
150546;11/03/2026;CIF/FOB;ROSANELLA;4802,44;109,26
150682;11/03/2026;CIF;ROSANELLA;3163,39;95
150536;11/03/2026;CIF/FOB;ROSANELLA;3484,52;118,95
150671;11/03/2026;CIF;GRN LOG;3189,6;349,57
150535;11/03/2026;CIF/FOB;ROSANELLA;3484,52;118,95
150533;11/03/2026;CIF/FOB;ROSANELLA;2960,52;95
150650;11/03/2026;CIF/FOB;DEDICADO;126895,48;3941,9
150556;11/03/2026;CIF/FOB;ROSANELLA;14569,8;968,8
150480;11/03/2026;CIF/FOB;ROSANELLA;11596,54;379,71
150475;11/03/2026;CIF/FOB;ROSANELLA;3357,86;156,24
149665;11/03/2026;CIF/FOB;DEDICADO;30181,2;904,31
149670;11/03/2026;CIF/FOB;DEDICADO;53991,66;1488,91
149669;11/03/2026;CIF;BRASIL WEB;20194,6;1806,14
149664;11/03/2026;CIF/FOB;DEDICADO;144620,62;4411,38
150308;11/03/2026;CIF/FOB;ROSANELLA;12416,04;591,84
149672;11/03/2026;CIF;BRASIL WEB;23308,1;2276,82
150716;11/03/2026;CIF/FOB;TR CARGO;3618,4;126,31
150705;11/03/2026;CIF;BRASIL WEB;19656;2021,88
150618;11/03/2026;CIF/FOB;ROSANELLA;10067,4;413,32
150616;11/03/2026;CIF;ROSANELLA;18204,48;280,63
150550;11/03/2026;CIF;ROSANELLA;3695,76;95
150336;11/03/2026;CIF;GRN LOG;7833,6;345,84
150627;11/03/2026;CIF;ROSANELLA;30600;458,84
150788;12/03/2026;CIF;DEDICADO;331148,76;31500
150802;12/03/2026;CIF;DEDICADO;78690;4592,53
150398;12/03/2026;CIF/FOB;DEDICADO;73061,18;2368,05
150726;12/03/2026;CIF;GRN LOG;62508,87;6614,66
149984;12/03/2026;CIF/FOB;TR CARGO;57533,67;2209,1
150414;12/03/2026;CIF/FOB;DEDICADO;46149,36;1455,54
150791;12/03/2026;CIF/FOB;TR CARGO;45712,02;1647,98
149986;12/03/2026;CIF/FOB;TR CARGO;45004,59;1455,27
150790;12/03/2026;CIF/FOB;TR CARGO;39030,42;1375,39
150400;12/03/2026;CIF/FOB;DEDICADO;36897,21;1039,56
150818;12/03/2026;CIF;KAMER CARGO;32082,23;1375,26
150723;12/03/2026;CIF;KAMER CARGO;31979,04;2651,81
150774;12/03/2026;CIF/FOB;TR CARGO;28129,77;1027,85
150586;12/03/2026;CIF;MID TRANSPORTES;26208;1524,8
150838;12/03/2026;CIF;GRN LOG;25534,8;1993,38
150219;12/03/2026;CIF/FOB;TR CARGO;21314,34;750,74
150220;12/03/2026;CIF/FOB;TR CARGO;19827,13;659,53
150222;12/03/2026;CIF/FOB;TR CARGO;19499,54;699,99
150792;12/03/2026;CIF/FOB;TR CARGO;19001,32;512,61
150664;12/03/2026;CIF/FOB;SM LOG;18955,2;1077,9
150686;12/03/2026;CIF/FOB;SM LOG;18720;1153,55
150448;12/03/2026;CIF/FOB;DEDICADO;16786,26;465,03
150221;12/03/2026;CIF/FOB;TR CARGO;16120,31;524,51
149655;12/03/2026;CIF;ARLETE;16193,96;745,4
149799;12/03/2026;CIF/FOB;TR CARGO;15917,8;630,83
149999;12/03/2026;CIF;BRASIL WEB;14326,28;1431,03
150728;12/03/2026;CIF/FOB;SM LOG;13722,68;541,67
147332;12/03/2026;CIF/FOB;SM LOG;12863,46;554,49
150681;12/03/2026;CIF/FOB;SM LOG;12649,5;565,69
149806;12/03/2026;CIF/FOB;TR CARGO;12221,28;532,66
150074;12/03/2026;CIF/FOB;SM LOG;11010,1;277,58
149875;12/03/2026;CIF/FOB;DEDICADO;10503,54;349,35
150069;12/03/2026;CIF;GRN LOG;10015,2;1063,01
150773;12/03/2026;CIF;BRASIL WEB;10009,2;668,76
150453;12/03/2026;CIF/FOB;SM LOG;9921,19;378,52
150727;12/03/2026;CIF/FOB;SM LOG;9323,7;357,31
150777;12/03/2026;CIF/FOB;SM LOG;7974,04;440,75
150585;12/03/2026;CIF/FOB;SM LOG;7689,15;306,95
150574;12/03/2026;CIF/FOB;SM LOG;7534,02;325,96
150509;12/03/2026;CIF;MID TRANSPORTES;7195,58;150
150649;12/03/2026;CIF;GRN LOG;6922,3;531,17
150541;12/03/2026;CIF;MID TRANSPORTES;6747,39;235,68
149705;12/03/2026;CIF/FOB;SM LOG;6700,56;137,63
149980;12/03/2026;CIF;GRN LOG;6678,37;348,15
150738;12/03/2026;CIF/FOB;SM LOG;6599,62;302,93
150840;12/03/2026;CIF;ARLETE;6588;129,43
150703;12/03/2026;CIF;MID TRANSPORTES;6421,85;446,5
150739;12/03/2026;CIF/FOB;SM LOG;6364,74;283,26
150734;12/03/2026;CIF;ARLETE;6262,93;606,42
150787;12/03/2026;CIF;ARLETE;6013,2;452,45
150570;12/03/2026;CIF/FOB;SM LOG;5988,89;238,58
150691;12/03/2026;CIF/FOB;SM LOG;5913,34;251,9
150757;12/03/2026;CIF/FOB;SM LOG;5891,86;125,22
150819;12/03/2026;CIF/FOB;SM LOG;5771,22;115,08
149828;12/03/2026;CIF/FOB;SM LOG;5729,32;184,56
150782;12/03/2026;CIF;ARLETE;5723,16;335,7
150704;12/03/2026;CIF;ARLETE;5717,55;709,56
150673;12/03/2026;CIF/FOB;SM LOG;5704,78;279,92
150499;12/03/2026;CIF;ROSANELLA;5664,8;238,48
150778;12/03/2026;CIF;ARLETE;5635,14;273,21
150784;12/03/2026;CIF;ARLETE;5555,77;496,29
150750;12/03/2026;CIF/FOB;SM LOG;5542,33;196,6
150577;12/03/2026;CIF/FOB;SM LOG;5533,03;136,4
150638;12/03/2026;CIF;ROSANELLA;5320;189,23
150646;12/03/2026;CIF;ARLETE;5462,8;278,14
150708;12/03/2026;CIF;ARLETE;5441,8;248,19
150715;12/03/2026;CIF/FOB;SM LOG;5436,32;153,46
150685;12/03/2026;CIF/FOB;SM LOG;5315,16;193,14
149923;12/03/2026;CIF;ARLETE;5297,12;512,88
150630;12/03/2026;CIF/FOB;SM LOG;5201,64;122,59
150781;12/03/2026;CIF;ARLETE;5140,8;286,94
150225;12/03/2026;CIF/FOB;SM LOG;4872,8;102,19
150797;12/03/2026;CIF;GRN LOG;4748,32;379,42
150796;12/03/2026;CIF/FOB;TR CARGO;4748,32;64,61
150702;12/03/2026;CIF/FOB;SM LOG;4647,1;210,71
